SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Chg. WC,Op. CF,Inv. CF,Fin. CF,Revenues,EBIT,Net income,FCF,P/E,ROA,Avg. shares basic,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Net Cash from Equity,Operating Margin,Net Margin,ROE,FCF/Net inc.,COGS,Gross Profit,Gross Margin
744727,RAYMOND JAMES FINANCIAL INC,RJF,US7547301090,121.12,24943869453,1142930.69048,-1756000000,147000000,234000000,2124000000,12412000000,2468000000,1894000000,,13.29826,0.02349,207950000,,,,,6380000000,,10622000000,11188000000,-867000000,0.19884,0.15259,0.16929,,,,
81605,REALTY INCOME CORP,O,US7561091049,62.19,54159256542,4690746.2381,68751000,3246694000,-5736359000,2646395000,4715317000,2055733000,838378000,-4464284000,58.22824,0.01232,784969900,-2659584000,-159452000,,4213789000,1148787000,1422029000,25260450000,38914464000,3006062000,0.43597,0.1778,0.02154,-5.32491,,,
6475604,REGENCY CENTERS CORP,REG,US7588491032,73.36,13314597472,1045298.64286,-31080000,756128000,-381148000,-338165000,1411344000,489646000,383061000,,34.97503,0.03093,182627749,-798933000,-97831000,,874613000,4055390000,,4365390000,6963170000,7883000,0.34694,0.27142,0.05501,,,,
378207,Regions Financial Corp.,RF,US7591EP1005,22.72,20791637228,7219690.11905,-5855000000,2272000000,-175000000,-3504000000,6752000000,2157000000,1704000000,,12.36,0.01106,927000000,,,,2358000000,513000000,,5596000000,15543000000,-441000000,0.31946,0.25237,0.10963,,,,
101495,"REPUBLIC SERVICES, INC.",RSG,US7607591002,199.18,62556121405,1051753.38095,-133300000,3738800000,-3081500000,-339000000,15567200000,3101300000,1885300000,3306500000,33.31904,0.05904,315375000,-3251600000,-1655100000,,4800600000,1432900000,2659700000,13325500000,11006300000,-444600000,0.19922,0.12111,0.17129,1.75383,-9214300000,6352900000,0.4081
129653,RESMED INC,RMD,US7611521078,238.03,34974252286,1043784.88095,44784000,1401260000,-269784000,-1119287000,4685297000,1384119000,1020950000,1734765000,34.2773,0.14856,147021000,-1271184000,-917136000,-307525000,1560989000,9900000,2357719000,707213000,4864043000,-96917000,0.29542,0.21791,0.2099,1.69917,-2029994000,2655303000,0.56673
716651,Restaurant Brands International Inc.,QSR,CA76131D1033,69.25,31204167933,1816444.5,-317000000,1318000000,-540000000,-1038000000,7476000000,2177000000,1270000000,1725000000,17.14892,0.05111,314500000,-964000000,-724000000,,2381000000,617000000,2030000000,13709000000,4951000000,-429000000,0.2912,0.16988,0.25651,1.35827,,,
139560,"Rexford Industrial Realty, Inc.",REXR,US76169C1009,51.02,11198468269,1445906.07143,-33358000,460278000,-2147353000,1676503000,867493000,331583000,256408000,,42.15124,0.02073,211836846,-535910000,-77850000,,592045000,3348697000,266409000,3348697000,8415176000,911083000,0.38223,0.29557,0.03047,,,,
1301815,RIO TINTO PLC,RIO,US7672041008,62.91,101901618000,2644288.2619,,15160000000,-6962000000,-5277000000,54041000000,15759000000,9848000000,,10.34744,0.0951,,-1230000000,,-1230000000,,1442000000,21510000000,14625000000,56341000000,,0.29161,0.18223,0.17479,,-37052000000,16989000000,0.31437
562880,Rithm Capital Corp.,RITM,n/a,11.81,5783739904,2827055.66667,-48081782000,-1163903000,-498827000,2810266000,1569602000,68349000,701958000,,,0.0202,119882077198,-1501253000,-728433000,,,9955891000,30463435000,24116609000,7420614000,69250000,0.04355,0.44722,0.09658,,,,
1329539,"Rivian Automotive, Inc. / DE",RIVN,US76954A1034,12.9,13006729956,25846057.80952,-373000000,-4007000000,-2130000000,2641000000,5014000000,-5880000000,-5787000000,-6200000000,-2.17062,-0.37691,973750000,-3819000000,-1875000000,-1944000000,-4800000000,,10957000000,5526000000,6818000000,57000000,-1.17272,-1.15417,-0.84878,1.07137,-7075000000,-2061000000,-0.41105
378208,Robert Half International,RHI,US7703231032,63.71,6629440125,1153002.19048,25251000,416313000,-71922000,-509630000,5985165000,326705000,314706000,483622000,21.08119,0.10712,104134000,-2037874000,-2035825000,,380409000,,2227340000,0,1480155000,-296152000,0.05459,0.05258,0.21262,1.53674,-3620586000,2364579000,0.39507
1249895,"Robinhood Markets, Inc.",HOOD,US7707001027,22.95,20303349566,14041933.57143,-139000000,-586000000,-158000000,-679000000,2238000000,300000000,296000000,235000000,68.18936,0.00716,879479277,-1633000000,-817000000,-804000000,371000000,5091000000,40136000000,7102000000,7122000000,-582000000,0.13405,0.13226,0.04156,0.79392,-305000000,1933000000,0.86372
1338975,Roblox Corp,RBLX,US7710491033,45.28,29305216000,6105210.64286,518494000,646404000,-253761000,54916000,3158007000,-1195508000,-1077343000,-666392000,-26.52353,-0.1665,631072000,-1947427000,-560936000,-1386491000,-980864000,,3404282000,1005679000,111301000,59366000,-0.37856,-0.34115,-9.67954,0.61855,-2406088000,751919000,0.2381
11794912,"Rocket Companies, Inc.",RKT,US77311W1018,20.42,40624532755,3528458.11905,-562070000,-1412784000,-6612000,1838388000,4435084000,227232000,19224000,3916000,,0.00087,131706517,-4207852000,-1605508000,,333835000,7022439000,18171576000,10211595000,8908283000,24692000,0.05124,0.00433,0.00221,0.2037,,,
1374136,Roivant Sciences Ltd.,ROIV,BMG762791017,12,8874261888,4864534.66667,-25240000,-1355131000,5194735000,42861000,254168000,-1860548000,9236080000,3291771000,1.00363,1.42171,772470252,-1964527000,-1133525000,-131984000,-1826198000,,6001499000,12000000,6207002000,-12002000,-7.32015,36.33848,1.48801,0.3564,-150189000,103979000,0.4091
617783,"ROKU, INC",ROKU,US77543R1023,77.36,11193116904,3884675.35714,-148594000,332304000,-11850000,-15691000,3746091000,-597236000,-493170000,-583055000,-22.47106,-0.12016,143253000,-2216974000,-1395032000,-821942000,-423152000,,2977386000,0,2390789000,25932000,-0.15943,-0.13165,-0.20628,1.18226,-2126353000,1619738000,0.43238
744726,ROLLINS INC,ROL,US7757111049,50.25,24336770460,1600042.90476,-32646000,568522000,-150688000,-463501000,3234782000,636194000,460371000,838101000,53.01892,0.16641,485738750,-352874000,-958075000,,742026000,,474292000,502043000,1236058000,-326572000,0.19667,0.14232,0.37245,1.82049,,,
200092,ROSS STORES INC,ROST,US7782961038,150.73,50006562228,2118782.02381,-279623000,2359251000,-733088000,-1538752000,21092936000,2544511000,2072148000,2628259000,24.13395,0.14117,331779500,-3326196000,-3326196000,,2983800000,949028000,7594983000,2462854000,5130532000,-1066986000,0.12063,0.09824,0.40389,1.26837,-15222229000,5870707000,0.27833
403292,ROYAL CARIBBEAN CRUISES LTD,RCL,LR0008862868,168.55,43388198476,2489225.07143,394669000,4676735000,-5394851000,384142000,18215000000,3956000000,2452000000,,17.6443,0.06632,256682500,-4231000000,-2358000000,,5469550000,1332000000,1886000000,21117000000,6182000000,,0.21718,0.13461,0.39664,,-10028000000,8187000000,0.44946
13901219,Royalty Pharma plc,RPRX,GB00BMVP7Y09,28.21,16741482565,2678529.95238,133878000,4210281000,-3984342000,-634372000,2137457000,1273078000,668458000,,18.92774,0.03786,448507500,-280779000,-228779000,-52000000,,,2579114000,7602019000,9751818000,-250316000,0.5956,0.31274,0.06855,,,,
261978,RTX Corporation,RTX,US75513E1010,118.04,157021454763,5615544.11905,5277000000,11060000000,-1835000000,-8586000000,72417000000,3331000000,2262000000,11047000000,70.75877,0.01403,1355950000,-8533000000,-5689000000,-2844000000,7595000000,1848000000,49225000000,42151000000,60681000000,-11812000000,0.046,0.03124,0.03728,4.88373,-60553000000,11864000000,0.16383
858324,RWE,RWE.DE,DE0007037129,35.91,24340965506,1988741.38095,202198381,8601117121,-9149772379,1722824806,28989428860,1291552415,841056701,,27.76447,0.00517,650278378,-9435703710,-2957359860,,3794792028,,104395411291,20349585896,19436976615,,0.04455,0.02901,0.04327,,-20930954880,8058473978,0.27798
19131141,Ryanair Holdings plc,RYAAY,US7835132033,44.1,125639743454,2087421.57143,,,,,,,,,,,,,,,,382300000,3449300000,,4914500000,,,,,,,,
378217,"S&P Global, Inc.",SPGI,US78409V1044,519.52,162609760000,1071087.88095,-262000000,4851000000,-413000000,-3938000000,13276000000,4747000000,3323000000,6376000000,49.23167,0.05451,314900000,-4297000000,-3122000000,,5898000000,4000000,5642000000,11405000000,38984000000,-2290000000,0.35756,0.2503,0.08524,1.91875,-4232000000,9044000000,0.68123
85017,SALESFORCE COM INC,CRM,US79466L3024,252.43,241323080000,5515383.35714,-2215000000,12074000000,-532000000,-10621000000,36465000000,6950000000,5632000000,8927000000,43.42002,0.0611,968750000,-20891000000,-15695000000,-5196000000,10551000000,0,21862000000,8430000000,57633000000,-8207000000,0.19059,0.15445,0.09772,1.58505,-8624000000,27841000000,0.7635
18252581,Sanofi,SNY,US80105N1054,57.47,72688054218,1791872.64286,985855991,11100889968,-11578126513,-3844946584,,,,,,,,,,,,,,,,-641726238,,,,,,,
858325,SAP,SAP.DE,DE0007164600,222.04,261913796654,1354783.47619,-2277392298,7359548111,-3620651721,-66217013,32921680353,5691115851,6213757282,6413590769,42.15063,0.07635,1179579340,-17834843214,-11748790172,-6136898248,7789958700,5178314315,22922732364,17806173563,47487703987,0,0.17287,0.18874,0.13085,1.03216,-9395721287,23525959066,0.7146
749127,"Sarepta Therapeutics, Inc.",SRPT,US8036071004,125.01,11921745413,1024190.78571,-679991000,-396497000,-154661000,79406000,1549248000,37987000,47297000,-718878000,251.93359,0.01381,95318000,-1290700000,-518392000,-769904000,77750000,91505000,2683636000,1226315000,1077069000,79406000,0.02452,0.03053,0.04391,-15.19923,-220561000,1328687000,0.85763
353500,SCHLUMBERGER LIMITED/NV,SLB,AN8068571086,41.42,58809823705,9783552.02381,-944000000,6462000000,-2760000000,-2574000000,35146000000,6537000000,4415000000,7308000000,13.39231,0.08942,1427500000,-891000000,-392000000,-743000000,8956000000,1033000000,18517000000,13189000000,22280000000,-846000000,0.186,0.12562,0.19816,1.65527,-28055000000,7091000000,0.20176
1253411,Sea Ltd,SE,US81141R1005,82.4,47160816577,4648906.21429,55109000,2079688000,-5804462000,366011000,13063560000,342653000,150726000,904899000,309.76007,,566612815,-5490994000,-3913947000,-1164126000,783498000,389615000,12688012000,0,5810824000,10643000,0.02623,0.01154,,6.0036,-7229913000,5833647000,0.44656
378212,Seagate Technology,STX,IE00BKVD2N49,100.93,21215005472,2501483.35714,386000000,918000000,126000000,-473000000,6551000000,422000000,335000000,968000000,62.96827,0.04329,209000000,-1114000000,-460000000,-654000000,686000000,479000000,3332000000,5674000000,-1491000000,66000000,0.06442,0.05114,-0.22468,2.88955,-5015000000,1536000000,0.23447
378213,Sealed Air,SEE,US81211K1007,34.8,5069406376,1641034.28571,294000000,836100000,-203700000,-505400000,5434000000,836400000,360900000,1237400000,13.97207,0.04965,144900000,-798600000,-735400000,,1075200000,185300000,2050900000,4614900000,650100000,0,0.15392,0.06642,0.55515,3.42865,-3799000000,1635000000,0.30088
378214,Sempra Energy,SRE,US8168511090,82.94,52513118873,2566650.57143,755000000,5403000000,-8865000000,2580000000,13476000000,2763000000,2972000000,-2310000000,17.63454,0.03285,631900750,-8442000000,-5429000000,,5099000000,3908000000,4378000000,32874000000,35419000000,122000000,0.20503,0.22054,0.08391,-0.77725,-2271000000,11205000000,0.83148
749178,Sensata Technologies Holding plc,ST,GB00BFMBMT84,35.44,5349935324,1525308.2619,-90248000,505847000,-196236000,-136455000,4036040000,542775000,8287000,585860000,646.25826,0.00101,151115750,-689345000,-354512000,-178710000,835459000,702701000,2699604000,3895469000,3011552000,4605000,0.13448,0.00205,0.00275,70.69627,-2803920000,1232120000,0.30528
1301818,"SentinelOne, Inc.",S,US81730H1095,24.29,7705378611,5388436.2619,-25722000,15891000,10261000,48795000,723632000,-320212000,-281575000,-303174000,-24.84217,-0.11997,287975891,-850977000,-620302000,-230675000,-278813000,,1021276000,0,1633687000,48795000,-0.44251,-0.38911,-0.17236,1.07671,-192867000,530765000,0.73347
1056222,SERVICE CORP INTERNATIONAL,SCI,US8175651046,79.54,11485854549,1031385.28571,-149026000,903829000,-475543000,-414706000,4137053000,914763000,509833000,886563000,22.99088,0.03038,147366250,-158610000,-158610000,,1280710000,85982000,410606000,4774637000,1539690000,-441669000,0.22111,0.12324,0.33113,1.73893,-3063680000,1073373000,0.25945
617429,"ServiceNow, Inc.",NOW,US81762P1021,890.39,183420340000,1254151.33333,-107000000,3877000000,-2258000000,-1110000000,9955000000,1073000000,1146000000,967000000,159.25919,0.06294,204978750,-6798000000,-4438000000,-2360000000,1639000000,,8021000000,1488000000,8666000000,-505000000,0.10779,0.11512,0.13224,0.8438,-2084000000,7871000000,0.79066
18615204,Shell plc,SHEL,n/a,68.17,442170797229,3819746.66667,,,,,183195000000,94215000000,-21680000000,,,,,-64979000000,-9881000000,-2654000000,,,,0,,,0.51429,-0.11834,,,-24001000000,159194000000,0.86899
378215,Sherwin-Williams,SHW,US8243481061,375.31,94674811115,1559699.47619,-407900000,3316300000,-1148500000,-2182800000,23007700000,3743900000,2512800000,3760900000,37.80283,0.10587,253100000,-7315400000,-7257900000,,4360100000,2208000000,6050600000,10338800000,3751800000,-1707200000,0.16272,0.10922,0.66976,1.4967,-11948400000,11059300000,0.48068
1202864,SHOPIFY INC.,SHOP,CA82509L1076,75.22,87577874995,8372340.85714,195000000,944000000,-2546000000,1362000000,7060000000,74000000,132000000,353000000,,0.01168,1287376719,-3441000000,-1711000000,-1730000000,144000000,,5459000000,916000000,9066000000,60000000,0.01048,0.0187,0.01456,2.67424,-3545000000,3515000000,0.49788
111127,SIMON PROPERTY GROUP INC /DE/,SPG,US8288061091,164.35,53585229996,1403988.88095,133767000,3808875000,-475906000,-2936001000,5839242000,2975654000,2900114000,3818991000,18.48926,0.08689,326260725,-2244516000,-175670000,,4305147000,,3327540000,25287745000,3586713000,1000,0.5096,0.49666,0.80857,1.31684,-619072000,5220170000,0.89398
97841,SIRIUS XM HOLDINGS INC.,SIRI,US82968B1035,23.27,8959795059,3509438.57143,-342000000,1871000000,-878000000,-944000000,8899000000,2073000000,1296000000,1910000000,6.90155,0.11587,384375000,-2644000000,-1775000000,-317000000,2625000000,5000000,1100000000,9049000000,-2113000000,-71000000,0.23295,0.14563,-0.61335,1.47377,-4182000000,4717000000,0.53006
176359,SKECHERS USA INC,SKX,US8305661055,68.11,10376115240,1735930.35714,137369000,1150337000,-436085000,-335144000,8395128000,848805000,579521000,1002047000,18.0242,0.07267,153360750,-3630567000,-3630567000,,1044996000,292891000,4254024000,338593000,4607148000,-209210000,0.10111,0.06903,0.12579,1.7291,-3915756000,4479372000,0.53357
353611,"SKYWORKS SOLUTIONS, INC.",SWKS,US83088M1027,96.23,15369506381,2268354.7619,270300000,1714100000,-162700000,-1009600000,4371800000,849700000,780300000,1420300000,19.73806,0.09474,160050000,-919400000,-300100000,-615000000,1277600000,,3239100000,994000000,6336400000,-37300000,0.19436,0.17848,0.12315,1.8202,-2602700000,1769100000,0.40466
1251882,SMARTSHEET INC,SMAR,US83200N1037,51.65,7176819047,1428132.42857,-71434000,184070000,938000,-29157000,1042263000,-71629000,-42404000,170480025,-166.71784,-0.03111,136873250,-922190000,-676630000,-245560000,-44183000,16296544,963805979,43207976,670891000,-9141000,-0.06872,-0.04068,-0.06321,-4.02038,-191702000,850561000,0.81607
449958,Snap Inc,SNAP,US83304A1060,9.67,15722617390,26200456.57143,-34102000,244330000,246034000,-654012000,4981379000,-1215983000,-1170213000,-1285315000,-13.43569,-0.15771,1625917000,-3856435000,-2022393000,-1834042000,-1042807000,,4421197000,3638733000,2066720000,-497342000,-0.24411,-0.23492,-0.56622,1.09836,-2340927000,2640452000,0.53006
1016067,Snowflake Inc.,SNOW,US8334451098,110.78,37133456000,6666914.66667,406011000,890820000,1327078000,-1673076000,3206404000,-1240003000,-1017490000,-720248000,-35.96795,-0.14653,332041750,-3415060000,-1870065000,-1544995000,-1087215000,,3898088000,0,4137588000,-1196124000,-0.38673,-0.31733,-0.24591,0.70787,-1031347000,2175057000,0.67835
18773569,Sociedad Química y Minera de Chile S.A.,SQM,US8336351056,37.63,5374299742,1082720.5,-1711471000,3967135000,-798941000,-2002969000,,,,,,,,,,,,,,,,,,,,,,,
3307892,"SoFi Technologies, Inc.",SOFI,US83406F1021,8.11,8644812579,42295598.47619,379471000,829408000,-4250794000,2651627000,3839373000,636755000,-113324000,1096439000,-70.76795,-0.00347,988866483,-1559426000,-1259940000,,840882000,22996963000,29849903000,26104316000,5901494000,1192000,0.16585,-0.02952,-0.0192,-9.67526,-1643192000,2196181000,0.57202
189248,SOUTHERN CO,SO,US8425871071,89.01,97427296250,4243631.54762,-589000000,7025000000,-9199000000,2051000000,21025000000,5356000000,3524000000,,,0.02965,1050750000,-9990000000,,,,,10993000000,47754000000,36111000000,31000000,0.25474,0.16761,0.10942,,-5679000000,15346000000,0.72989
1300946,SOUTHERN COPPER CORP/,SCCO,US84265V1052,98.81,79527451903,1125135.16667,-364300000,3212600000,-1392800000,-2169400000,10519300000,4734900000,2750700000,5892400000,28.65784,0.15473,797784955,-1032100000,-130500000,-62300000,5574200000,499500000,5333700000,6256500000,8560100000,,0.45012,0.26149,0.32134,2.14215,-4752300000,5767000000,0.54823
205563,SOUTHWEST AIRLINES CO,LUV,US8447411088,28.9,17315637849,10421596.88095,-752000000,966000000,-1571000000,-411000000,27031000000,-282000000,77000000,-2038000000,223.975,0.00217,596750000,-5802000000,,,1320000000,2931000000,12751000000,7996000000,10465000000,55000000,-0.01043,0.00285,0.00736,-26.46753,-21511000000,5520000000,0.20421
401903,SOUTHWESTERN ENERGY CO,SWN,US8454671095,6.35,7003933833,20121644.35714,-113000000,1741000000,-1860000000,109000000,5635000000,164000000,-2756000000,-1525000000,-2.53852,-0.2798,1101759393,-5471000000,-2405000000,,1318000000,389000000,1589000000,4173000000,3765000000,,0.0291,-0.48909,-0.73201,0.55334,,,
3307751,Spotify Technology S.A.,SPOT,LU1778762911,343.97,67811411514,1701776.42857,681766492,735874944,-234830680,253227554,14335493216,-482647389,-575713927,392827359,135.41785,-0.06411,191298397,-4158775604,-2292034017,-1866741586,-311664682,,5659702949,0,2714720635,396073867,-0.03367,-0.04016,-0.21207,-0.68233,-10659365002,3676128214,0.25644
353395,SPRINT Corp,S_delisted,n/a,24.29,99866706234,5388436.2619,-1401000000,18292000000,-16532000000,-346000000,33315000000,3390000000,-2097000000,-2614000000,-47.46801,-0.02479,4098000000,-16733000000,-7665000000,,19945000000,4557000000,12891000000,39923000000,26127000000,598000000,0.10176,-0.06294,-0.08026,1.24654,-13192000000,20123000000,0.60402
520294,"Sprouts Farmers Market, Inc.",SFM,US85208M1027,104.86,10499684125,1488065.83333,-138159000,481582000,-235542000,-328223000,7189154000,432676000,324751000,299634000,32.6765,0.09522,101199000,-2253809000,-2112415000,,568230000,,568051000,8057000,1269275000,-152157000,0.06018,0.04517,0.25586,0.92266,-4502669000,2686485000,0.37369
1342099,"Squarespace, Inc.",SQSP,US85225A1079,46.41,6327552534,1150963.33333,83441000,260263000,-244482000,-18157000,1105696000,47606000,-4966000,204667000,-1268.53314,-0.00496,135736599,-772974000,-514117000,-258857000,113941000,57140000,541333000,544986000,-242869000,-14300000,0.04306,-0.00449,0.02045,-41.21365,-285116000,820580000,0.74214
721918,SS&C Technologies Holdings Inc,SSNC,US78467J1007,75.36,18494845774,1084697.7381,-238800000,1196300000,-238000000,200400000,5664000000,1301100000,698300000,1902500000,26.64256,0.04131,246875000,-1478100000,-992500000,-485600000,1972700000,39000000,3233800000,6614100000,6486800000,-333400000,0.22971,0.12329,0.10765,2.72447,-2884800000,2779200000,0.49068
244442,"STANLEY BLACK & DECKER, INC.",SWK,US8545021011,104.87,16145731087,1449344.95238,904700000,1355200000,388900000,-1783900000,15584300000,785900000,-291400000,2100800000,-54.01597,-0.01298,150093000,-3628800000,-3302400000,,1380600000,992500000,6785000000,6594900000,8721900000,-1100000,0.05043,-0.0187,-0.03341,-7.20933,-11169600000,4414700000,0.28328
86689,STARBUCKS CORP,SBUX,US8552441094,96.12,108923184000,16008639.57143,-968300000,6505000000,-2714100000,-3951400000,36475800000,5490800000,4070900000,4708200000,26.73588,0.13519,1132325000,-19681800000,-17640400000,,7058300000,23100000,6807900000,15574500000,-7937400000,-1454600000,0.15053,0.11161,-0.51288,1.15655,-11303200000,25172600000,0.69012
6480973,"Starwood Property Trust, Inc.",STWD,US85571B1052,20.79,6584157615,2668475.09524,-142832000,-114250000,795248000,-711933000,2056739000,184399000,350618000,,18.78376,0.00547,316783250,-1680661000,-196693000,,,,22221034000,18380950000,6973773000,19323000,0.08966,0.17047,0.05028,,-191679000,1865060000,0.9068
378219,State Street Corp.,STT,US8574771031,87.16,26027720246,1909435.88095,-6814000000,-4084000000,-25834000000,28886000000,11967000000,2165000000,1708000000,-4901000000,15.58232,0.00525,305353500,,,,2404000000,16287000000,,36024000000,24762000000,-1398000000,0.18091,0.14273,0.06898,-2.86944,,,
978926,STEEL DYNAMICS INC,STLD,US8581191009,115.12,17763307023,1247418.61905,188166000,2716117000,-1689855000,-1671598000,18147117000,2562184000,2013504000,1936732000,9.17819,0.13369,160531000,-876354000,-622626000,,3013629000,815642000,6239011000,3028444000,9120214000,-1325123000,0.14119,0.11095,0.22077,0.96187,-14708579000,3438538000,0.18948
1239536,Stellantis N.V.,STLA,NL00150001Q9,15.2,45951105393,8513286.14286,-5921628963,25909291054,-18039757826,-7321955695,205118647713,24872573117,20124015388,20771152471,1.18737,0.09253,1572020000,-16405682582,-10324974770,-6080707811,33041867167,10200377179,97779438374,31743832019,88360229321,99559551,0.12126,0.09811,0.22775,1.03216,-163840392013,41278255699,0.20124
101113,STERICYCLE INC,SRCL,US8589121081,61.7,5728008965,1464498.38095,-193833080,81600000,-162148588,90400000,2632000000,134900000,35800000,-69143196,159.46348,0.00654,92525000,-880500000,-880500000,,349100000,128764107,771100000,1944480096,2532500000,-6400000,0.05125,0.0136,0.01414,-1.93137,-1616600000,1015400000,0.38579
18407934,STMicroelectronics N.V.,STM,US8610121027,27.97,25250507136,4990236.85714,78000000,5992000000,-5768778943,-266832266,16128000000,4439000000,3960000000,1565522608,7.36957,0.19818,905606885,-3350230262,-1454000000,-1901000000,5655000000,274582134,11807000000,2912232661,16852000000,-346000000,0.27524,0.24554,0.31039,0.39533,-8493000000,7635000000,0.4734
105030,STRYKER CORP,SYK,US8636671013,361.36,137705393535,1309299.57143,-1115000000,3415000000,-822000000,-2092000000,21389000000,4226000000,3448000000,4097000000,39.85388,0.08812,380275000,-9384000000,-7329000000,-1434000000,5256000000,2095000000,11645000000,12222000000,19762000000,,0.19758,0.1612,0.17448,1.18823,-7779000000,13610000000,0.63631
19185651,"Sumitomo Mitsui Financial Group, Inc.",SMFG,US86562M2098,12.55,16785990004,1560445.47619,6767299000000,9374609000000,-10353303000000,4158116000000,2904264000000,1066620000000,952822000000,,,,,-1837644000000,-1706263000000,,,,,0,,-47745000000,0.36726,0.32808,,,,,
11795144,Summit Therapeutics Inc.,SMMT,US86627T1088,24.56,17794647165,5179115.14286,18958000,-97492000,-123126000,207178000,,-143701000,-161693000,,-106.79678,-0.47299,703106317,-144702000,-42709000,-101808000,-143592000,,328794000,100000000,195075000,205929000,,,-0.82888,,,,
1203755,SUNCOR ENERGY INC,SU,CA8672241079,36.97,47694989310,3964628.83333,-2421000000,15680000000,-4789000000,-11228000000,58467000000,14372000000,9077000000,19171000000,6.06052,0.10727,1488000000,-23320000000,-14478000000,-56000000,23158000000,3124000000,14536000000,12924000000,39367000000,-4639000000,0.24581,0.15525,0.23057,2.11204,-20775000000,37692000000,0.64467
175410,"Super Micro Computer, Inc.",SMCI,US86800U1043,43.69,25583346646,82415216.42857,-2163435000,-2485972000,-194248000,3911724000,14989251000,1210774000,1152666000,-972661000,20.60213,0.11731,555878000,-13778477000,-387088000,-463548000,1251759000,402346000,8931960000,3906200000,5417370000,2343436000,0.08078,0.0769,0.21277,-0.84384,,,
493399,Synchrony Financial,SYF,US87165B1035,48.89,19322633412,3283138.88095,570000000,9531000000,-11446000000,7741000000,18178000000,3082000000,2973000000,,6.70819,0.02467,407925000,,,,3556000000,,,15638000000,15539000000,2469000000,0.16955,0.16355,0.19133,,,,
744723,SYNOPSYS INC,SNPS,US8716071076,495.95,76184736337,1197201.02381,-1084997000,1170272000,-520527000,-465685000,6228819000,1481042000,1495446000,568229000,50.63084,0.12838,152668000,-3495186000,-1429388000,-2042549000,1728278000,,5127753000,15599000,7745415000,-68707000,0.23777,0.24008,0.19307,0.37997,-1252591000,4976228000,0.7989
1234790,SYNOVUS FINANCIAL CORP,SNV,US87161C5013,45.03,6483073615,1206474.90476,240061000,871809000,1393069000,-2024421000,1754171000,384455000,294497000,765150000,22.34486,0.00494,146135750,,,,470269000,97020000,,2380787000,5076672000,-121840000,0.21917,0.16788,0.05801,2.59816,,,
515267,"T-Mobile US, Inc.",TMUS,US8725901040,196.68,229483083610,3987731.83333,-6318000000,20758000000,-6079000000,-14840000000,79096000000,15704000000,9455000000,15652000000,24.35422,0.04534,1170780839,-19365000000,-20894000000,,28828000000,10321000000,19297000000,82020000000,62636000000,-10845000000,0.19854,0.11954,0.15095,1.65542,,,
378221,T. Rowe Price Group,TROW,US74144T1088,108.13,24069501844,1197986.78571,146300000,1571500000,226800000,-1334100000,6796200000,2263600000,1948000000,2951800000,12.40886,0.14882,223550000,-4532600000,-829100000,,2526800000,,8250300000,65100000,10823000000,-413300000,0.33307,0.28663,0.17999,1.5153,,,
1203609,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,US8740391003,167.28,867480624000,14952054.2619,-6958562281,39876447426,-29093254281,-6578637613,69407901462,29585943650,27324359777,13183012586,31.74921,0.15715,5186076000,-8143903231,-2294513310,-5855448603,46673255404,,68958102471,28861481256,109444384553,,0.42626,0.39368,0.24966,0.48246,-31678054580,37729846881,0.5436
372538,TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,US8740541094,153.33,26876107737,1544031.16667,-976400000,-212100000,-101000000,525900000,5403100000,-1075000000,-3800200000,-1942700000,-6.89243,-0.29357,170825000,-3408700000,-2309100000,-924000000,-935100000,598900000,2559000000,3653300000,5991500000,43900000,-0.19896,-0.70334,-0.63427,0.51121,-3069400000,2333700000,0.43192
331230,Tapestry Inc,TPR,US8760301072,43.13,9929419697,2902769.90476,167900000,1255600000,-1041900000,5214400000,6671200000,1140100000,816000000,1569000000,12.11446,0.06091,229200000,-3749400000,-3749400000,,1314100000,303400000,8803700000,7240600000,2896900000,27300000,0.1709,0.12232,0.28168,1.92279,-1781700000,4889500000,0.73293
625570,Targa Resources Corp.,TRGP,US87612G1013,152.19,33341741674,1753886.45238,-2745100000,760500000,-368500000,-395000000,16260500000,2407000000,1073900000,1025500000,31.53914,0.0505,222550000,-2849600000,,,3768800000,601200000,1866600000,13567000000,4349000000,-710100000,0.14803,0.06604,0.24693,0.95493,-11003900000,5256600000,0.32327
72458,TARGET CORP,TGT,US87612E1064,153.6,70759628698,4442339.38095,592000000,8562000000,-3244000000,-3438000000,107300000000,6113000000,4487000000,7641000000,15.817,0.08013,462050000,-24387000000,-21905000000,,9025000000,1640000000,17918000000,15294000000,14429000000,-155000000,0.05697,0.04182,0.31097,1.70292,-76800000000,30500000000,0.28425
3240694,TC ENERGY CORP,TRP,CA87807B1076,46.01,47734815012,2445248.2619,-68000000,6946000000,-7580000000,487000000,14977000000,6613000000,641000000,2991000000,67.47176,0.00561,940000000,-8364000000,,,9197000000,8160000000,7332000000,58300000000,34116000000,1905000000,0.44154,0.0428,0.01879,4.66615,,,
