SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),D&A,Cash and eq.,Cur. liab.,Liabilities,Assets,CROIC,Taxes
200092,ROSS STORES INC,ROST,US7782961038,150.32,49870539601,2132890.97619,439289000,4668137000,4874240000,9547489000,14678021000,0.24443,-657170000
403292,ROYAL CARIBBEAN CRUISES LTD,RCL,LR0008862868,168.4,43349585424,2506090.14286,1513550000,391000000,9894000000,30792000000,36974000000,,
13901219,Royalty Pharma plc,RPRX,GB00BMVP7Y09,28.24,16759286340,2678831.83333,,1803144000,275701000,7904761000,17656579000,,
261978,RTX Corporation,RTX,US75513E1010,118.73,157939319925,5657759.85714,4264000000,6011000000,49565000000,100488000000,161169000000,0.09737,-234000000
858324,RWE,RWE.DE,DE0007037129,36.42,24686660087,1974435.90476,2503239613,15856300351,112859347743,143310534865,162747511480,,-807222833
19131141,Ryanair Holdings plc,RYAAY,US7835132033,44.46,126665374013,2283039.11905,,2566400000,5508200000,9832700000,14747200000,,
378217,"S&P Global, Inc.",SPGI,US78409V1044,522.38,163504940000,1074507.33333,1151000000,2038000000,5500000000,21972000000,60956000000,0.11497,-872000000
85017,SALESFORCE COM INC,CRM,US79466L3024,255.19,243961640000,5544213.21429,3601000000,12636000000,21001000000,34547000000,92180000000,0.12542,-1204000000
18252581,Sanofi,SNY,US80105N1054,56.91,71979766236,1820582.28571,5185754019,,,,,,
858325,SAP,SAP.DE,DE0007164600,223.45,263577003523,1355692.64286,2098842849,13330042329,18452319233,33902634252,81390338239,0.09416,-1739379060
749127,"Sarepta Therapeutics, Inc.",SRPT,US8036071004,125.69,11986594520,1038392.47619,39763000,1460474000,688490000,2347188000,3424257000,-0.25427,-14925000
353500,SCHLUMBERGER LIMITED/NV,SLB,AN8068571086,41.5,58923411004,9749011.07143,2419000000,4003000000,12409000000,27093000000,49373000000,0.19233,-1079000000
1253411,Sea Ltd,SE,US81141R1005,80.33,45976072762,4620299,440845000,6894117000,6935692000,11191972000,17002796000,,-262680000
378212,Seagate Technology,STX,IE00BKVD2N49,102.07,21454628045,2512852.57143,264000000,1358000000,3099000000,9230000000,7739000000,0.1891,-110000000
378213,Sealed Air,SEE,US81211K1007,34.59,5038815130,1638913.7381,238800000,388600000,1574100000,6618300000,7268400000,0.21046,-84700000
378214,Sempra Energy,SRE,US8168511090,83.95,53152596206,2571306.21429,2336000000,228000000,9540000000,55054000000,90473000000,-0.02723,19000000
749178,Sensata Technologies Holding plc,ST,GB00BFMBMT84,35.72,5392203436,1512597.57143,292684000,1033052000,1521459000,5177890000,8189442000,0.07949,-28002000
1301818,"SentinelOne, Inc.",S,US81730H1095,24.93,7908402173,5809494.16667,41399000,708172000,587908000,713432000,2347119000,-0.17234,-7035000
1056222,SERVICE CORP INTERNATIONAL,SCI,US8175651046,80.56,11633146121,1029173.88095,365947000,184431000,742692000,15241129000,16780819000,0.05498,-159989000
617429,"ServiceNow, Inc.",NOW,US81762P1021,885.83,182480980000,1255827.40476,566000000,5413000000,7172000000,9541000000,18207000000,0.08763,-259000000
18615204,Shell plc,SHEL,n/a,68.15,442041071310,3818348.04762,,,,,,,
378215,Sherwin-Williams,SHW,US8243481061,378,95353384140,1587746.40476,616200000,200000000,7466600000,19982200000,23734000000,0.20356,-783600000
1202864,SHOPIFY INC.,SHOP,CA82509L1076,74.45,86681371888,8424764.04762,70000000,5008000000,1077000000,2233000000,11299000000,0.03453,-53000000
111127,SIMON PROPERTY GROUP INC /DE/,SPG,US8288061091,164.35,53585229996,1402127.83333,1329493000,2534433000,4502513000,29790258000,33376971000,0.13226,-137404000
97841,SIRIUS XM HOLDINGS INC.,SIRI,US82968B1035,23.27,8959795059,3366461.30952,552000000,100000000,2558000000,13298000000,11185000000,0.22127,-291000000
176359,SKECHERS USA INC,SKX,US8305661055,67.94,10350216846,1781182.19048,196191000,1410541000,2061238000,3367803000,7974951000,0.16145,-165516000
353611,"SKYWORKS SOLUTIONS, INC.",SWKS,US83088M1027,96.75,15452558894,2280734.61905,427900000,1269000000,562900000,1900000000,8236400000,0.18509,-43900000
1251882,SMARTSHEET INC,SMAR,US83200N1037,51.77,7193493166,1429009.64286,27446000,706569000,662571000,691950000,1362841000,0.22378,-464000
449958,Snap Inc,SNAP,US83304A1060,9.42,15316138140,25685217.19048,173176000,3081274000,1054705000,5353317000,7420039000,-0.20192,-21258000
1016067,Snowflake Inc.,SNOW,US8334451098,111.63,37418376000,6603056.04762,152788000,3230507000,2464682000,2806298000,6943886000,-0.1608,-5600000
18773569,Sociedad Química y Minera de Chile S.A.,SQM,US8336351056,38.42,5487127188,1085261.02381,,,,,,,
3307892,"SoFi Technologies, Inc.",SOFI,US83406F1021,8.12,8655472028,41714125.2381,204127000,2334589000,23532335000,26740485000,32641979000,0.03415,-7120000
189248,SOUTHERN CO,SO,US8425871071,89.65,98127818322,4242295.2381,4679000000,1152000000,12028000000,105826000000,141937000000,,-583000000
1300946,SOUTHERN COPPER CORP/,SCCO,US84265V1052,96.74,77861407723,1130350.64286,839300000,2204400000,1898200000,9217500000,17777700000,0.35975,-1746200000
205563,SOUTHWEST AIRLINES CO,LUV,US8447411088,28.44,17040025620,10373059.07143,1602000000,10002000000,14113000000,25098000000,35563000000,-0.08359,-54000000
401903,SOUTHWESTERN ENERGY CO,SWN,US8454671095,6.29,6937754931,19823913.47619,1154000000,15000000,1922000000,6085000000,9850000000,-0.18336,870000000
3307751,Spotify Technology S.A.,SPOT,LU1778762911,342.15,67452610546,1747587.30952,170982707,4534218294,5703818505,6265484843,8980205478,0.1199,-29218563
353395,SPRINT Corp,S_delisted,n/a,24.93,102498023319,5809494.16667,16555000000,7049000000,12115000000,58474000000,84601000000,-0.03393,-309000000
520294,"Sprouts Farmers Market, Inc.",SFM,US85208M1027,106.83,10696941208,1460571.09524,135554000,177321000,549757000,2141244000,3410519000,0.10474,-105115000
1342099,"Squarespace, Inc.",SQSP,US85225A1079,46.4,6326189131,1142833.54762,66335000,322404000,663955000,1243748000,1000879000,0.51938,-23190000
721918,SS&C Technologies Holdings Inc,SSNC,US78467J1007,75.53,18536567162,1062235.52381,671600000,462700000,2691700000,10418400000,16905200000,0.13349,-213500000
244442,"STANLEY BLACK & DECKER, INC.",SWK,US8545021011,103,15857826852,1424341.11905,594700000,318500000,5342800000,13732300000,22454200000,0.11604,-161500000
86689,STARBUCKS CORP,SBUX,US8552441094,96.44,109285808000,16248109,1567500000,3391400000,13660500000,38049200000,30111800000,0.28579,-1297000000
6480973,"Starwood Property Trust, Inc.",STWD,US85571B1052,20.56,6511317007,2649818.09524,54900000,259267000,38734679000,57115629000,64089402000,,-24000000
378219,State Street Corp.,STT,US8574771031,86.69,25887368840,1886169.5,239000000,2898000000,,300841000000,325603000000,-0.01505,-416000000
978926,STEEL DYNAMICS INC,STLD,US8581191009,114.49,17666096431,1239446.80952,451445000,1248347000,2655952000,5941043000,15061257000,0.14649,-601719000
1239536,Stellantis N.V.,STLA,NL00150001Q9,15.1,45648795489,8468569.52381,8169294050,54336376284,79558638042,129127306385,217487535706,0.14022,-4104667152
101113,STERICYCLE INC,SRCL,US8589121081,61.68,5726152236,1443313.33333,214200000,34900000,679654154,2944300000,5476800000,-0.01404,-21600000
18407934,STMicroelectronics N.V.,STM,US8610121027,28.22,25476199906,4999257.66667,1561000000,6083000000,3730000000,7601000000,24453000000,0.08947,-520000000
105030,STRYKER CORP,SYK,US8636671013,363.95,138692378728,1314004.97619,1030000000,1957000000,6926000000,19368000000,39130000000,0.11945,-568000000
19185651,"Sumitomo Mitsui Financial Group, Inc.",SMFG,US86562M2098,12.47,16678987677,1545435.95238,163400000000,,,,,,-372878000000
11795144,Summit Therapeutics Inc.,SMMT,US86627T1088,26.22,18997379831,5036989.7619,109000,325469000,36480000,146781000,341856000,,
1203755,SUNCOR ENERGY INC,SU,CA8672241079,37.25,48056217252,3976635.40476,8786000000,1980000000,12869000000,45251000000,84618000000,0.25605,-3239000000
175410,"Super Micro Computer, Inc.",SMCI,US86800U1043,43.94,25729737964,82218310.47619,40985000,1669766000,613666000,4408722000,9826092000,-0.10116,-63294000
493399,Synchrony Financial,SYF,US87165B1035,49.19,19441201422,3272987.16667,474000000,18632000000,,104950000000,120489000000,,-90000000
744723,SYNOPSYS INC,SNPS,US8716071076,502.25,77152502924,1197319.61905,247236000,1994246000,2445081000,3903269000,11648684000,0.06174,-96818000
1234790,SYNOVUS FINANCIAL CORP,SNV,US87161C5013,44.77,6445640811,1214621.42857,85814000,2263545000,,54529671000,59606343000,0.01284,-78073000
515267,"T-Mobile US, Inc.",TMUS,US8725901040,202.7,236507123489,3918466.47619,13124000000,6417000000,23038000000,145921000000,208557000000,0.07992,-2941000000
378221,T. Rowe Price Group,TROW,US74144T1088,107.92,24022756303,1196743.57143,263200000,5473800000,960700000,2266800000,13089800000,0.24337,-660000000
1203609,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,US8740391003,167.35,867843630000,15235893.07143,17087311754,53042393060,29632213216,64431668095,173876052649,0.09139,-4119030821
372538,TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,US8740541094,152.71,26767432418,1535334.04762,139900000,1096500000,2782200000,6953100000,12944600000,-0.18053,-114100000
331230,Tapestry Inc,TPR,US8760301072,43.28,9963952805,2898131.33333,174000000,7203800000,1711600000,10499400000,13396300000,0.13088,-195900000
625570,Targa Resources Corp.,TRGP,US87612G1013,152.02,33304498122,1744062.66667,1361800000,166400000,2890600000,16915200000,21264200000,0.05405,-333400000
72458,TARGET CORP,TGT,US87612E1064,151.96,70004122245,4452421.09524,2912000000,3497000000,19984000000,41566000000,55995000000,0.20294,-1298000000
3240694,TC ENERGY CORP,TRP,CA87807B1076,46.38,48118685509,2440437.7619,2584000000,620000000,16907000000,80232000000,114348000000,0.02832,-589000000
104745,TE Connectivity Ltd.,TEL,CH0102993182,147.78,44913099870,1690846.78571,794000000,1469000000,5503000000,10143000000,22898000000,0.13082,697000000
637893,TechnipFMC plc,FTI,GB00BDSFG982,25.49,10919221219,3791095.52381,379400000,708200000,4453200000,6233000000,9242600000,0.2783,-182900000
18508051,Telefonaktiebolaget LM Ericsson (publ),ERIC,US2948216088,7.36,22686432735,17341136.21429,,,,,,,
1307828,TELUS CORP,T.TO,n/a,16.88,91894720000,3446598.14286,2564942663,573414539,6561353364,25327791574,38064256421,0.07709,-461955117
686753,"TEMPUR SEALY INTERNATIONAL, INC.",TPX,US88023U1016,52.87,9180839971,1268784.30952,148600000,95800000,957800000,4157300000,4578000000,0.18675,-101400000
18689459,Tenaris S.A.,TS,US88031M1099,29.3,34589729119,2354676.16667,,,,,,,-8000
965744,Tencent Holdings Limited,TCEHY,US88032Q1094,48.51,2312956800000,1916259.42857,,39133126598,45569517456,98321248433,242258531649,,-3087123113
18766500,Tencent Music Entertainment Group,TME,US88034P1093,9.5,32605465480,9130517.35714,,1883430781,1667836471,2545206747,10486240693,,-116612408
1033571,TENET HEALTHCARE CORP,THC,US88033G4073,156.96,15040221120,1186347.78571,856000000,2880000000,6337000000,21396000000,29265000000,0.37877,-1002000000
1094921,"TERADYNE, INC",TER,US8807701029,129.71,21165570764,2053813.5,114399000,584281000,446907000,900894000,3631706000,0.18857,-80750000
56317,Tesla,TSLA,US88160R1014,227.87,727962711366,81578729.61905,4991000000,30720000000,27729000000,45569000000,112832000000,-0.06706,4783000000
1055095,TETRA TECH INC,TTEK,US88162G1031,46.36,12408813333,1294149.09524,74703000,212321000,1246262000,2418702000,4084905000,0.23566,-131504000
616649,TEVA PHARMACEUTICAL INDUSTRIES LTD,TEVA,US8816242098,17.85,20222423222,8750706.59524,1080000000,2258000000,13039000000,34776000000,41339000000,0.14115,-607000000
252464,TEXAS INSTRUMENTS INC,TXN,US8825081040,201.39,183878326489,5840860.66667,1334000000,9688000000,3637000000,17834000000,35048000000,0.10327,-698000000
261356,The Walt Disney Company,DIS,US2546871060,92.86,168409724107,11192760.57143,5114000000,5954000000,35612000000,92469000000,197772000000,0.06831,-1725000000
372802,THERMO FISHER SCIENTIFIC INC.,TMO,US8835561023,610.49,233204473087,1374447.07143,3319000000,8823000000,14773000000,50964000000,98497000000,0.13114,-595000000
256569,TJX COMPANIES INC /DE/,TJX,US8725401090,117.84,132908536055,5079992.28571,1026000000,5250000000,10621000000,22773000000,30555000000,0.36074,-1527000000
1307361,"Toast, Inc.",TOST,US8887871080,26.75,15033500000,5820482.04762,41000000,1219000000,736000000,771000000,2155000000,-0.16984,0
200636,TOLL BROTHERS INC,TOL,US8894781033,150.66,15212441520,1444567.88095,77652000,893422000,4076793000,5928665000,13359711000,0.33582,-528211000
1333932,TotalEnergies SE,TTE,US89151E1091,68.32,164805045367,1122439.64286,13818000000,28806000000,52058000000,164201000000,283654000000,-0.7747,-13301000000
378228,Tractor Supply Company,TSCO,US8923561067,55.35,29852710880,4170832.2619,407095000,394748000,2544535000,7479192000,9784524000,0.19816,-328455000
650768,"Trade Desk, Inc.",TTD,US88339J1051,105.84,52028601761,3494467.54762,83683000,1506531000,2456807000,2754516000,5159922000,0.0705,-122837000
378166,Trane Technologies plc,TT,IE00BK9ZQ967,374.6,84536068533,1205846.47619,367600000,1325800000,6592400000,13231600000,20199200000,0.26537,-567000000
700411,TransUnion,TRU,US89400J1079,99.97,19424171000,1704071.09524,531500000,543200000,930700000,6788000000,11025200000,0.08697,-50800000
262327,"TRAVELERS COMPANIES, INC.",TRV,US89417E1091,241.54,55054558568,1205677.85714,717000000,729000000,,104453000000,129315000000,,-830000000
991604,TREX CO INC,TREX,US89531P1057,67.86,7376836458,1170932.78571,53597000,1172000,181401000,375034000,1269934000,0.28064,-90410000
627855,TRIMBLE INC.,TRMB,US8962391004,58.31,14326019524,1324290.14286,269000000,255100000,1835600000,4972100000,9321200000,0.09275,-29700000
1253413,Trip.com Group Ltd,TCOM,US89677Q1076,46.65,30046754183,3563823.40476,88625430,8237840536,10052414410,13345329434,30421564908,0.13186,-247359653
245217,TRUIST FINANCIAL CORP,TFC,US89832Q1094,41.88,56083327225,7654972.5,1111000000,5204000000,,456026000000,519853000000,,911000000
670420,TWILIO INC,TWLO,US90138F1021,60.1,9652050805,2191290.2619,243408000,3116128000,711499000,1828179000,10507652000,0.00341,-23304000
138054,TYSON FOODS INC,TSN,US9024941034,61.8,21990275336,2231360,1478000000,2569000000,5810000000,19530000000,37732000000,0.0413,-46000000
378231,U.S. Bancorp,USB,US9029733048,44.68,69723766994,7812790.40476,976000000,65832000000,,623173000000,680058000000,,-1362000000
914943,"Uber Technologies, Inc",UBER,US90353T1007,72.78,152906211527,15613741.69048,783000000,6292000000,10318000000,27731000000,41514000000,0.09975,-179000000
18557145,UBS Group AG,UBS,CH0244767585,29.76,103031730607,1881047.61905,,107068000000,648020000000,917988000000,971917000000,,
424210,"UDR, Inc.",UDR,US9026531049,46.37,15269949268,2360914.78571,693063000,2116000,571571000,6333899000,11190488000,0.04437,-2209000
1070710,UGI CORP /PA/,UGI,US9026811052,23.82,5113883143,1773910.09524,549000000,183000000,1886000000,10376000000,15066000000,0.09368,-178000000
1253258,"UiPath, Inc.",PATH,US90364P1057,12.27,6747978819,10776815.40476,20920000,1743374000,632503000,867752000,2701333000,-0.08341,-14214000
178804,"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,US90384S3031,397,18704546619,1460859.47619,254031000,413962000,1591234000,3389248000,5737408000,0.2387,-382196000
18538672,Unilever PLC,UL,US9047677045,64.82,163443457449,2986874.95238,,,,,,,
367644,UNION PACIFIC CORP,UNP,US9078181081,253.55,154462058579,2115455.14286,2359000000,1157000000,4287000000,51328000000,67817000000,0.14918,-1963000000
219075,"United Continental Holdings, Inc.",UAL,US9100471096,52.64,17309816864,6953551.78571,,15248000000,25855000000,62728000000,73254000000,,-895000000
18786337,United Microelectronics Corporation,UMC,US9108734057,8.45,105876997252,14923753.42857,39213512000,78190502000,34524205000,91777536000,320694257000,,
106423,UNITED PARCEL SERVICE INC,UPS,US9113121068,130.65,111911892706,5084578.19048,3489000000,6532000000,15085000000,52365000000,69418000000,0.118,-1482000000
721031,UNITED STATES STEEL CORP,X,US9129091081,36.23,8150369420,6624640.66667,898000000,2031000000,3456000000,8930000000,20416000000,-0.05245,-51000000
367714,UNITEDHEALTH GROUP INC,UNH,US91324P1021,577.96,533698753974,2935549.83333,3998000000,31323000000,104670000000,186822000000,286056000000,0.05828,-5304000000
1039024,Unity Software Inc.,U,US91332U1016,20.63,8187176414,12223820.66667,546496000,1267957000,841542000,3267158000,6683734000,-0.09716,-5584000
378233,Unum Group,UNM,US91529Y1064,56.4,10477569620,1125898.33333,115300000,132700000,,51579800000,62044400000,0.0465,-364300000
365184,US Foods Holding Corp.,USFD,US9120081099,61.18,14962087929,1957898.64286,415000000,405000000,3366000000,8692000000,13703000000,0.12884,-163000000
11794910,UWM Holdings Corporation,UWMC,US91823B1098,8.94,14283274344,1794392.95238,49224000,9021929000,8193072000,10592629000,12921641000,-0.03441,2199000
330907,V F CORP,VFC,US9182041080,18.4,7160973530,6598779.64286,319910000,637420000,4408974000,10153458000,11541363000,0.16124,-701416000
18662206,Vale S.A.,VALE,US91912E1055,10.58,48022700069,27302905.21429,,,,,,,
410846,VALERO ENERGY CORP/TX,VLO,US91913Y1001,135.8,43507670406,2667443.54762,2763000000,5246000000,18318000000,35365000000,63615000000,0.2595,-1774000000
1059911,VALVOLINE INC,VVV,US92047W1018,41.13,5300272852,1332886.92857,105200000,65700000,351400000,2269100000,2375600000,0.08267,-65800000
908839,VARONIS SYSTEMS INC,VRNS,US9222801022,53.84,6039750579,1520179.64286,11663000,627314000,334475000,636209000,1094815000,-0.10466,-8364000
1253394,"Vaxcyte, Inc.",PCVX,US92243G1085,116.75,13030429089,1014657,4045000,1452697000,82847000,101135000,2087267000,,
398980,VENTAS INC,VTR,US92276F1003,64.43,26619498496,2523230.66667,1445756000,557082000,1130198000,14551045000,24530229000,0.06009,-13806000
101219,VERIZON COMMUNICATIONS INC,VZ,US92343V1044,44.08,185555641424,19126777.09524,17875000000,2432000000,60806000000,281607000000,379146000000,0.06691,-4749000000
10384221,Verona Pharma plc,VRNA,US9250501064,29.19,18970033571,1065498.66667,896000,404599000,48346000,265849000,434123000,-0.23119,-1759000
344083,VERTEX PHARMACEUTICALS INC / MA,VRTX,US92532F1003,481.26,124214266216,1114020.2619,208600000,5795500000,3547200000,5357400000,20132100000,0.23319,-704600000
10383332,Vertiv Holdings Co,VRT,US92537N1081,87.29,32746647534,8755368.21429,274200000,579700000,3079800000,6570800000,8108300000,0.27703,-85900000
1251885,Viatris Inc,VTRS,US92556V1061,11.82,14107411873,7561128.52381,2801100000,917200000,7709200000,25810000000,45330000000,0.07467,-6500000
1338976,VICI PROPERTIES INC.,VICI,US9256521090,33.71,35300193335,4804383.88095,4722000,1808358000,653474000,18384937000,44511250000,0.08069,6920000
890836,"Viking Therapeutics, Inc.",VKTX,US92686J1060,62.94,6973512828,3761946.85714,,942263000,25093000,25859000,946839000,,
10383403,Viper Energy Partners LP,VNOM,US92763M1053,44.84,7931230191,1264534.19048,,35211000,29091000,1027112000,3900422000,,-53631000
107326,VISA INC.,V,US92826C8394,291.56,601230114408,7778484.61905,1007000000,16644000000,22492000000,51172000000,91040000000,0.20428,-4074000000
708868,Vistra Energy Corp.,VST,US92840M1027,91.15,31315621883,5908033.42857,2192000000,1624000000,10489000000,31818000000,39125000000,0.04039,-346000000
1205636,VODAFONE GROUP PUBLIC LTD CO,VOD,US92857W3088,10.18,29337420108,5045095.19048,,12566858642,23670357324,102891490642,166972270217,,-500685576
858328,Vonovia,VNA.DE,DE000A1ML7J1,36.65,20979890230,1871381.45238,109503380,2611340395,4318124820,47141889614,77281622258,0.09334,-1932301654
378237,Vornado Realty Trust,VNO,US9290421091,37.6,7163001950,2318465.69048,461677000,872609000,6808110000,9798717000,16210181000,0.01574,-32082000
87466,"Walgreens Boots Alliance, Inc.",WBA,US9314271084,9.06,7821271835,17478570.64286,2442000000,703000000,25000798302,67556000000,82986000000,-0.02352,987000000
239962,Walmart Inc,WMT,US9311421039,78.6,631806542276,17532137.47619,12442000000,8811000000,95260000000,163668000000,254440000000,0.14246,-5342000000
120376,"Warner Bros. Discovery, Inc.",WBD,US9344231041,8.45,20718625515,34534848.90476,7645000000,3613000000,17768000000,72614000000,108029000000,-0.04668,217000000
1093102,Warner Music Group Corp.,WMG,US9345502036,30.24,15661866538,1957740.11905,323000000,607000000,3573000000,8195000000,8830000000,0.1906,-178000000
378239,Waste Management Inc.,WM,US94106L1098,203.12,81515067660,1603890.71429,2102000000,172000000,4136000000,26548000000,33999000000,0.12845,-761000000
417451,Wayfair Inc.,W,US94419L1017,50.45,6228789221,4424939.7381,414000000,1343000000,2207000000,6196000000,3436000000,-0.09683,-10000000
1234803,WEBSTER FINANCIAL CORP,WBS,US9478901096,45.97,7880470321,1256096.2619,72661000,333138000,,68028838000,76838106000,0.01364,-205474000
58953,WELLS FARGO & COMPANY/MN,WFC,US9497461015,54.51,185539516109,16443288.42857,6882000000,32701000000,,1761925000000,1940073000000,,-2926000000
378241,Welltower Inc.,WELL,US95040Q1040,127.46,77641944301,2855725.54762,1467952000,2776628000,1909591000,15845358000,45533937000,0.05765,-7108000
345773,WESTERN ALLIANCE BANCORPORATION,WAL,US9576381092,83.22,9161390541,1117893.07143,63000000,4077000000,,74247000000,80581000000,,-233100000
250582,WESTERN DIGITAL CORP,WDC,US9581021055,49.8,22628444927,8268973.30952,568000000,1879000000,6087000000,13141000000,24188000000,0.01592,-137000000
745556,"Western Gas Equity Partners, LP",WES,US9586691035,40.05,15238708765,1474664.30952,633973000,344119000,634120000,8756492000,12180501000,0.17605,-4587000
749129,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WAB,US9297401088,174.13,30504656188,1173481.52381,526000000,595000000,3647000000,8356000000,18876000000,0.15097,-321000000
57524,WEYERHAEUSER CO,WY,US9621661043,33.25,24183223750,3879210.07143,499000000,997000000,995000000,6755000000,16800000000,0.0753,-104000000
344928,WILLIAMS COMPANIES INC,WMB,US9694571004,45.53,55497937126,5698006.14286,2138000000,55000000,4696000000,37663000000,52409000000,0.07223,-868000000
198669,WILLIAMS SONOMA INC,WSM,US9699041011,147.22,18599677929,1795828.78571,235011000,1265259000,1525434000,2961442000,5211672000,0.43765,-355367000
10383320,WillScot Mobile Mini Holdings Corp.,WSC,US9713781048,40.19,7575447262,1875923.04762,367103000,5924000,631794000,4847432000,6048768000,0.13567,-67689000
378244,Wisconsin Energy Corporation,WEC,US92939U1060,95.74,30261441852,2398063.42857,1314800000,224000000,2679700000,15280000000,44582200000,0.02572,-211300000
378245,Wynn Resorts Ltd,WYNN,US9831341071,80,8879330160,2393295.7381,699834000,2879415000,2601026000,14191760000,13289798000,0.05894,474208000
378246,Xcel Energy Inc,XEL,US98389B1008,64.5,35958793925,3255285.52381,2639000000,1598000000,5145000000,49973000000,67927000000,,120000000
18786339,XP Inc.,XP,KYG982391099,19.62,8569546690,9013187.71429,50542047,,,,,,
3240027,XPENG INC.,XPEV,US98422D1054,9.05,17063205574,10611244.61905,265206440,30791591000,24087198000,34580341000,71491006000,,
364942,"XPO Logistics, Inc.",XPO,US9837931008,110.81,12897502125,1534913.16667,463000000,250000000,1541000000,6230000000,7730000000,-0.09088,-71000000
124467,Xylem Inc.,XYL,US98419M1009,133.14,32338758576,1235787.80952,563000000,815000000,2042000000,5417000000,15765000000,0.08282,-73000000
18662210,YPF Sociedad Anónima,YPF,US9842451000,23.65,9301847554,1784172.11905,3718000,1123000000,13592000000,15984000000,25035000000,,
98663,YUM BRANDS INC,YUM,US9884981013,132.35,37212188015,1876503.2619,162000000,404000000,1136000000,14025000000,6395000000,0.37876,-279000000
10383302,"Yum China Holdings, Inc.",YUMC,US98850P1093,34.9,13416383640,2844127.88095,460000000,2477000000,2678000000,5086000000,11568000000,0.04277,-323000000
1314576,Zeta Global Holdings Corp.,ZETA,US98956A1051,27.44,6035298566,3361405.7381,53433000,154704000,164537000,366818000,583864000,-0.33083,-1412000
647182,"ZILLOW GROUP, INC.",Z,US98954M2008,62.81,14674237490,3746563.35714,217000000,2628000000,1478000000,2127000000,6628000000,-0.0689,-3000000
378249,Zimmer Biomet Holdings,ZBH,US98956P1021,106.24,21636028320,1448422.19048,964200000,420100000,3608400000,8770500000,21520000000,0.07456,-22600000
378250,Zions Bancorp,ZION,US9897011071,46.92,6929921328,1656284.30952,131000000,717000000,,81581000000,87606000000,0.00769,-188000000
378251,Zoetis,ZTS,US98978V1035,195.71,88666609253,1848615.95238,503000000,1574000000,1797000000,9205000000,14165000000,0.27919,-552000000
896477,"Zscaler, Inc.",ZS,US98980G1022,170.32,25972097652,1878025.33333,80932000,2409654000,1919746000,3430866000,4704968000,-0.03252,-28477000
18749332,ZTO Express (Cayman) Inc.,ZTO,US98980A1051,22.34,18159441251,2542291.59524,406406115,2747129213,2784982048,3912740058,12281132181,0.12849,-274017957
